uri_o1	label_o1	uri_o2	label_o2	score
http://human.owl#NCI_C13236	body fluid or substance	http://mouse.owl#MA_0002450	body fluid substance	0.9212140440940857
http://human.owl#NCI_C12396	adrenal cortex	http://mouse.owl#MA_0000118	adrenal gland cortex	0.9211524724960327
http://human.owl#NCI_C12336	bladder neck	http://mouse.owl#MA_0002491	urinary bladder neck	0.921113133430481
http://human.owl#NCI_C49191	aorta smooth muscle tissue	http://mouse.owl#MA_0000702	aorta smooth muscle	0.9210864305496216
http://human.owl#NCI_C33035	lymph node trabecula	http://mouse.owl#MA_0000746	lymph node trabeculum	0.9209407567977905
http://human.owl#NCI_C33032	lymph node medullary portion	http://mouse.owl#MA_0000745	lymph node medulla	0.9207978248596191
http://human.owl#NCI_C33546	short saphenous vein	http://mouse.owl#MA_0002217	small saphenous vein	0.9207934141159058
http://human.owl#NCI_C12665	abducens nerve	http://mouse.owl#MA_0001087	abducens vi nerve	0.9204858541488647
http://human.owl#NCI_C33695	superior semicircular canal	http://mouse.owl#MA_0001208	lateral semicircular canal	0.9203042984008789
http://human.owl#NCI_C32838	internal cerebral vein	http://mouse.owl#MA_0002097	inferior cerebral vein	0.9199545383453369
http://human.owl#NCI_C12677	intrahepatic bile duct	http://mouse.owl#MA_0002669	intralobular bile duct	0.9192583560943604
http://human.owl#NCI_C12879	great cardiac vein	http://mouse.owl#MA_0002131	great vein of heart	0.9186595678329468
http://human.owl#NCI_C32696	gray matter of the spinal cord	http://mouse.owl#MA_0000002	spinal cord grey matter	0.9185090065002441
http://human.owl#NCI_C49228	gallbladder lamina propria	http://mouse.owl#MA_0001633	gall bladder lamina propria	0.9181125164031982
http://human.owl#NCI_C33602	splenic lymphoid follicle	http://mouse.owl#MA_0002672	spleen lymphoid follicle	0.9177784323692322
http://human.owl#NCI_C12258	body of stomach	http://mouse.owl#MA_0002559	stomach body	0.917711615562439
http://human.owl#NCI_C33772	thymic lobule	http://mouse.owl#MA_0000770	thymus lobule	0.9176638126373291
http://human.owl#NCI_C33287	pelvic bone	http://mouse.owl#MA_0000532	pelvis bone	0.9173647165298462
http://human.owl#NCI_C48944	lobe of the right lung	http://mouse.owl#MA_0001791	right lung lobe	0.9172349572181702
http://human.owl#NCI_C13722	respiratory system fluid or secretion	http://mouse.owl#MA_0002533	respiratory system fluid secretion	0.9172141551971436
http://human.owl#NCI_C33481	right lobe of the liver	http://mouse.owl#MA_0000363	liver right lobe	0.9145268201828003
http://human.owl#NCI_C33249	palatine salivary gland	http://mouse.owl#MA_0001584	palatine gland	0.913353443145752
http://human.owl#NCI_C33543	shaft of the hair	http://mouse.owl#MA_0000159	hair shaft	0.9129319190979004
http://human.owl#NCI_C48695	cartilage cell	http://mouse.owl#MA_0000105	cellular cartilage	0.9125192761421204
http://human.owl#NCI_C12286	middle lobe of the right lung	http://mouse.owl#MA_0000430	right lung middle lobe	0.9119119644165039
http://human.owl#NCI_C49227	gallbladder epithelium	http://mouse.owl#MA_0001632	gall bladder epithelium	0.9117758274078369
http://human.owl#NCI_C33203	olfactory epithelium	http://mouse.owl#MA_0001325	nasal cavity olfactory epithelium	0.9115065336227417
http://human.owl#NCI_C33773	thymic trabecula	http://mouse.owl#MA_0002674	thymus trabecula	0.9111137986183167
http://human.owl#NCI_C33140	motor nucleus of the trigeminal nerve	http://mouse.owl#MA_0001029	trigeminal v motor nucleus	0.9109441041946411
http://human.owl#NCI_C32484	duct of the epididymis	http://mouse.owl#MA_0001735	epididymal duct	0.909939169883728
http://human.owl#NCI_C33400	primordial follicle	http://mouse.owl#MA_0001710	ovary primordial follicle	0.909562349319458
http://human.owl#NCI_C32856	internal nare	http://mouse.owl#MA_0001323	internal naris	0.9094640612602234
http://human.owl#NCI_C33586	sphincter pupillae muscle	http://mouse.owl#MA_0001289	sphincter pupillae	0.9086105227470398
http://human.owl#NCI_C33590	spinal dorsal nerve	http://mouse.owl#MA_0000230	spinal ganglion nerve	0.9077357053756714
http://human.owl#NCI_C32903	l5 vertebra	http://mouse.owl#MA_0001432	lumbar vertebra 5	0.9073571562767029
http://human.owl#NCI_C32663	gastric submucosa	http://mouse.owl#MA_0002685	stomach submucosa	0.9059446454048157
http://human.owl#NCI_C32901	l3 vertebra	http://mouse.owl#MA_0001430	lumbar vertebra 3	0.9049580693244934
http://human.owl#NCI_C33826	ulnar artery branch	http://mouse.owl#MA_0002070	ulnar artery palmar branch	0.9046585559844971
http://human.owl#NCI_C32124	aortic arch branch	http://mouse.owl#MA_0000475	arch of aorta	0.9040316343307495
http://human.owl#NCI_C32301	chamber of the eye	http://mouse.owl#MA_0002459	eye chamber	0.9037609100341797
http://human.owl#NCI_C12732	hypoglossal nerve	http://mouse.owl#MA_0001094	hypoglossal xii nerve	0.9020096063613892
http://human.owl#NCI_C12355	occipital lobe	http://mouse.owl#MA_0000913	occipital cortex	0.9015065431594849
http://human.owl#NCI_C12295	skin of the trunk	http://mouse.owl#MA_0000517	trunk skin	0.900870680809021
http://human.owl#NCI_C32081	anterior caudate vein	http://mouse.owl#MA_0002159	lateral caudal vein	0.9002994298934937
http://human.owl#NCI_C13713	male genital system fluid or secretion	http://mouse.owl#MA_0002521	male reproductive system fluid secretion	0.9002829790115356
http://human.owl#NCI_C33791	tonsillar crypt	http://mouse.owl#MA_0000777	tonsil crypt	0.8995821475982666
http://human.owl#NCI_C32573	extrahepatic bile duct	http://mouse.owl#MA_0002659	bile duct extrahepatic part	0.8994261026382446
http://human.owl#NCI_C32661	gastric secretion	http://mouse.owl#MA_0002519	stomach secretion	0.8984339833259583
http://human.owl#NCI_C53039	adductor group of the leg	http://mouse.owl#MA_0002267	adductor group leg	0.8981480598449707
http://human.owl#NCI_C32733	hepatic sinusoid	http://mouse.owl#MA_0000367	liver sinusoid	0.8980540633201599
http://human.owl#NCI_C52965	medial circumflex artery	http://mouse.owl#MA_0001996	medial femoral circumflex artery	0.8979113101959229
http://human.owl#NCI_C32099	anterior meningeal artery	http://mouse.owl#MA_0002001	meningeal artery	0.8976082801818848
http://human.owl#NCI_C33188	nucleus of the spinal tract of the trigeminal nerve	http://mouse.owl#MA_0001053	trigeminal v spinal sensory nucleus	0.896202802658081
http://human.owl#NCI_C12413	urinary system	http://mouse.owl#MA_0000325	renal urinary system	0.896145224571228
http://human.owl#NCI_C49483	gallbladder smooth muscle tissue	http://mouse.owl#MA_0001635	gall bladder smooth muscle	0.8948765993118286
http://human.owl#NCI_C32825	intercostal nerve	http://mouse.owl#MA_0001176	intercostal nerve trunk	0.8948240280151367
http://human.owl#NCI_C12821	vestibular nucleus	http://mouse.owl#MA_0001032	vestibular viii nucleus	0.8942251801490784
http://human.owl#NCI_C12714	facial nerve	http://mouse.owl#MA_0001091	facial vii nerve	0.8940964937210083
http://human.owl#NCI_C33186	nucleus of the mesencephalic tract of the trigeminal nerve	http://mouse.owl#MA_0001057	trigeminal v mesencephalic nucleus	0.8936405777931213
http://human.owl#NCI_C12291	skin of the lip	http://mouse.owl#MA_0001579	lip skin	0.8927284479141235
http://human.owl#NCI_C12499	internal ear	http://mouse.owl#MA_0000237	inner ear	0.8926455974578857
http://human.owl#NCI_C52707	tongue muscle	http://mouse.owl#MA_0001596	tongue skeletal muscle	0.8919373750686646
http://human.owl#NCI_C32902	l4 vertebra	http://mouse.owl#MA_0001431	lumbar vertebra 4	0.891681432723999
http://human.owl#NCI_C25774	phalanx of the foot	http://mouse.owl#MA_0001386	middle phalanx of foot	0.8914777636528015
http://human.owl#NCI_C12963	gut epithelium	http://mouse.owl#MA_0001520	gastrointestinal system epithelium	0.8909112215042114
http://human.owl#NCI_C49473	alveolar septum	http://mouse.owl#MA_0000421	interalveolar septum	0.8908263444900513
http://human.owl#NCI_C32589	female genital system fluid or secretion	http://mouse.owl#MA_0002510	female reproductive system fluid secretion	0.8906855583190918
http://human.owl#NCI_C32750	hymen	http://mouse.owl#MA_0002465	vaginal hymen	0.8906196355819702
http://human.owl#NCI_C12836	abducens nucleus	http://mouse.owl#MA_0001010	abducens vi nucleus	0.8888304233551025
http://human.owl#NCI_C32116	anterior ulnar vein	http://mouse.owl#MA_0002248	ulnar collateral vein	0.8885703682899475
http://human.owl#NCI_C33296	pericardiac artery	http://mouse.owl#MA_0002016	pericardiacoophrenic artery	0.888130784034729
http://human.owl#NCI_C33003	long bone	http://mouse.owl#MA_0000298	limb long bone	0.8879917860031128
http://human.owl#NCI_C12377	gallbladder	http://mouse.owl#MA_0000356	gall bladder	0.8878004550933838
http://human.owl#NCI_C49138	granular layer of the cerebellum	http://mouse.owl#MA_0000993	cerebellum granule cell layer	0.8877302408218384
http://human.owl#NCI_C32138	arch of the vertebra	http://mouse.owl#MA_0001453	vertebra dorsal arch	0.887305736541748
http://human.owl#NCI_C32874	interventricular septum	http://mouse.owl#MA_0000085	ventricular septum	0.8863370418548584
http://human.owl#NCI_C12828	fourth ventricle of the brain	http://mouse.owl#MA_0000196	fourth ventricle	0.8863309621810913
http://human.owl#NCI_C32310	choroidal artery	http://mouse.owl#MA_0001237	choroidal blood vessel	0.8862399458885193
http://human.owl#NCI_C49479	convoluted tubule	http://mouse.owl#MA_0001669	proximal convoluted tubule	0.8860282897949219
http://human.owl#NCI_C33149	muscularis mucosa	http://mouse.owl#MA_0002694	intestine muscularis mucosa	0.88541579246521
http://human.owl#NCI_C12827	third ventricle of brain	http://mouse.owl#MA_0000182	third ventricle	0.8853228688240051
http://human.owl#NCI_C32337	cochlear nucleus	http://mouse.owl#MA_0001012	cochlear viii nucleus	0.8851828575134277
http://human.owl#NCI_C12353	temporal lobe	http://mouse.owl#MA_0000941	temporal cortex	0.8849595785140991
http://human.owl#NCI_C48257	parathyroid gland parenchymal cell	http://mouse.owl#MA_0002677	parathyroid gland parenchyma	0.8836124539375305
http://human.owl#NCI_C32944	lateral posterior nucleus of the thalamus	http://mouse.owl#MA_0000867	ventral posterior thalamic group	0.882494330406189
http://human.owl#NCI_C32419	cutaneous muscle	http://mouse.owl#MA_0002710	skin muscle	0.8824065923690796
http://human.owl#NCI_C12761	optic nerve	http://mouse.owl#MA_0001097	optic ii nerve	0.882330060005188
http://human.owl#NCI_C13092	lateral lobe of the prostate	http://mouse.owl#MA_0001740	prostate gland ventral lobe	0.8812747001647949
http://human.owl#NCI_C33349	posterior auricular vein	http://mouse.owl#MA_0002258	ventral auricular vein	0.8809027671813965
http://human.owl#NCI_C38516	tonsilar tissue	http://mouse.owl#MA_0000773	lingual tonsillar tissue	0.8808629512786865
http://human.owl#NCI_C32706	hair bulb	http://mouse.owl#MA_0000161	coat hair bulb	0.8804351091384888
http://human.owl#NCI_C32656	gastric mucosa	http://mouse.owl#MA_0001521	gastrointestinal system mucosa	0.8799374103546143
http://human.owl#NCI_C53076	tibialis	http://mouse.owl#MA_0002425	tibialis muscle	0.8796071410179138
http://human.owl#NCI_C13093	posterior lobe of the prostate	http://mouse.owl#MA_0002422	prostate gland anterior lobe	0.8781444430351257
http://human.owl#NCI_C32667	gastrocolic ligament	http://mouse.owl#MA_0001619	gastro splenic ligament	0.8777068853378296
http://human.owl#NCI_C53131	right suprarenal vein	http://mouse.owl#MA_0002230	inferior suprarenal vein	0.8772566318511963
http://human.owl#NCI_C45713	thymic epithelial tissue	http://mouse.owl#MA_0000768	thymus epithelium	0.8767139911651611
http://human.owl#NCI_C32143	articular bone surface	http://mouse.owl#MA_0001518	joint articular surface	0.8766307830810547
http://human.owl#NCI_C32658	gastric muscularis mucosa	http://mouse.owl#MA_0002684	stomach muscularis mucosa	0.8762290477752686
http://human.owl#NCI_C49599	peyer s patch lymphoid follicle	http://mouse.owl#MA_0000732	peyer s patch follicle	0.8760209083557129
http://human.owl#NCI_C13101	prostatic portion of the male urethra	http://mouse.owl#MA_0002646	prostatic urethra	0.8758319616317749
http://human.owl#NCI_C32783	inferior oblique muscle	http://mouse.owl#MA_0001276	inferior oblique extraocular muscle	0.8757280111312866
http://human.owl#NCI_C32900	l2 vertebra	http://mouse.owl#MA_0001429	lumbar vertebra 2	0.8755359649658203
http://human.owl#NCI_C12899	hypoglossal nucleus	http://mouse.owl#MA_0001039	hypoglossal xii nucleus	0.8750015497207642
http://human.owl#NCI_C13190	aqueous humor	http://mouse.owl#MA_0001236	aqueous humour	0.8747349977493286
http://human.owl#NCI_C12234	sublingual salivary gland	http://mouse.owl#MA_0001588	sublingual gland	0.8746154308319092
http://human.owl#NCI_C13073	facial muscle	http://mouse.owl#MA_0000579	cranial facial muscle	0.8746023178100586
http://human.owl#NCI_C32865	interosseous vein	http://mouse.owl#MA_0002594	interlobular vein	0.8744641542434692
http://human.owl#NCI_C32237	buccal salivary gland	http://mouse.owl#MA_0002700	anterior buccal gland	0.873532772064209
http://human.owl#NCI_C12945	neuroendocrine system	http://mouse.owl#MA_0000720	neuroendocrine gland	0.8728083372116089
http://human.owl#NCI_C33641	subcapsular epithelium of the lens	http://mouse.owl#MA_0001301	lens epithelium	0.8726440668106079
http://human.owl#NCI_C32899	l1 vertebra	http://mouse.owl#MA_0001428	lumbar vertebra 1	0.8702669143676758
http://human.owl#NCI_C33013	lumbar artery	http://mouse.owl#MA_0001976	ilio lumbar artery	0.8698248267173767
http://human.owl#NCI_C33789	toe joint	http://mouse.owl#MA_0000464	foot joint	0.869792103767395
http://human.owl#NCI_C33809	trapezius muscle	http://mouse.owl#MA_0002398	trapezius	0.868710994720459
http://human.owl#NCI_C33521	sebaceous gland of the eyelash	http://mouse.owl#MA_0002452	eye sebaceous gland	0.8685137033462524
http://human.owl#NCI_C12746	lymphatic system	http://mouse.owl#MA_0002435	lymphoid system	0.8678242564201355
http://human.owl#NCI_C33024	lung tissue	http://mouse.owl#MA_0001782	lung connective tissue	0.8673166632652283
http://human.owl#NCI_C32760	ileo colic artery	http://mouse.owl#MA_0001970	ileocolic artery	0.8670077919960022
http://human.owl#NCI_C12495	foramen magnum	http://mouse.owl#MA_0000725	foramen caecum	0.8662349581718445
http://human.owl#NCI_C49478	intestinal wall tissue	http://mouse.owl#MA_0002693	intestine wall	0.8658033013343811
http://human.owl#NCI_C33384	posterior temporal artery	http://mouse.owl#MA_0002062	superficial temporal artery	0.8655459880828857
http://human.owl#NCI_C32475	dorsal nucleus of the vagus nerve	http://mouse.owl#MA_0001036	dorsal motor nucleus of vagus x nerve	0.8654555082321167
http://human.owl#NCI_C33004	long saphenous vein	http://mouse.owl#MA_0002216	great saphenous vein	0.8652392625808716
http://human.owl#NCI_C33205	olfactory mucosa	http://mouse.owl#MA_0000287	olfactory gland	0.865124523639679
http://human.owl#NCI_C32244	c6 vertebra	http://mouse.owl#MA_0001426	cervical vertebra 6	0.8649215698242188
http://human.owl#NCI_C12884	urothelium	http://mouse.owl#MA_0002655	ureter urothelium	0.864350438117981
http://human.owl#NCI_C32245	c7 vertebra	http://mouse.owl#MA_0001427	cervical vertebra 7	0.8643028140068054
http://human.owl#NCI_C12349	cerebral meninges	http://mouse.owl#MA_0000813	brain meninges	0.8641108274459839
http://human.owl#NCI_C32241	c3 vertebra	http://mouse.owl#MA_0001436	sacral vertebra 3	0.8640930652618408
http://human.owl#NCI_C33362	posterior inferior cerebellar artery	http://mouse.owl#MA_0002094	inferior cerebellar vein	0.8638718724250793
http://human.owl#NCI_C33294	periarteriolar lymphoid sheath	http://mouse.owl#MA_0000765	spleen periarteriolar lymphatic sheath	0.8630003929138184
http://human.owl#NCI_C12418	head and neck	http://mouse.owl#MA_0000006	head neck	0.861876368522644
http://human.owl#NCI_C33509	salivary gland tissue	http://mouse.owl#MA_0001587	salivary gland epithelium	0.8618557453155518
http://human.owl#NCI_C32702	growing follicle	http://mouse.owl#MA_0001708	ovary growing follicle	0.8615626096725464
http://human.owl#NCI_C49332	cerebral dura mater	http://mouse.owl#MA_0000815	brain dura mater	0.8615118265151978
http://human.owl#NCI_C32931	large intestinal wall tissue	http://mouse.owl#MA_0002695	large intestine wall	0.8610307574272156
http://human.owl#NCI_C33106	metacarpophalangeal joint	http://mouse.owl#MA_0000453	metacarpo phalangeal joint	0.8601325750350952
http://human.owl#NCI_C33701	superior thoracic artery	http://mouse.owl#MA_0001984	internal thoracic artery	0.8596890568733215
http://human.owl#NCI_C33688	superior oblique muscle	http://mouse.owl#MA_0001277	superior oblique extraocular muscle	0.859272837638855
http://human.owl#NCI_C32652	ganglion cell layer	http://mouse.owl#MA_0001310	retina ganglion cell layer	0.8592404723167419
http://human.owl#NCI_C33625	stratum corneum	http://mouse.owl#MA_0000804	epidermis stratum corneum	0.8588913679122925
http://human.owl#NCI_C32296	cervical gland	http://mouse.owl#MA_0000789	cervical mammary gland	0.8588619232177734
http://human.owl#NCI_C32864	interosseous artery	http://mouse.owl#MA_0001985	intersegmental artery	0.8587061166763306
http://human.owl#NCI_C33661	superficial femoral artery	http://mouse.owl#MA_0001952	medial femoral artery	0.8584904670715332
http://human.owl#NCI_C49775	splenic trabecular artery	http://mouse.owl#MA_0000759	spleen trabecular artery	0.8576476573944092
http://human.owl#NCI_C32463	dilator pupillae muscle	http://mouse.owl#MA_0001288	dilatator pupillae	0.8570154905319214
http://human.owl#NCI_C32243	c5 vertebra	http://mouse.owl#MA_0001425	cervical vertebra 5	0.8563185930252075
http://human.owl#NCI_C32386	cortical cell layer	http://mouse.owl#MA_0000897	cortical layer i	0.8558300733566284
http://human.owl#NCI_C12331	bladder trigone	http://mouse.owl#MA_0002492	urinary bladder trigone	0.8546114563941956
http://human.owl#NCI_C32389	cortical vein	http://mouse.owl#MA_0002103	dorsal cerebral vein	0.8541672229766846
http://human.owl#NCI_C32432	deep circumflex iliac artery	http://mouse.owl#MA_0002099	deep iliac circumflex vein	0.8536842465400696
http://human.owl#NCI_C32987	lingual salivary gland	http://mouse.owl#MA_0002701	anterior lingual gland	0.8525481224060059
http://human.owl#NCI_C32041	accessory nerve	http://mouse.owl#MA_0001088	accessory xi nerve	0.8519378900527954
http://human.owl#NCI_C41624	remnants of the central canal of the spinal cord	http://mouse.owl#MA_0001117	spinal cord central canal	0.8501766920089722
http://human.owl#NCI_C12469	pleural tissue	http://mouse.owl#MA_0002532	pleural fluid	0.8501714468002319
http://human.owl#NCI_C12481	endothelium	http://mouse.owl#MA_0000717	cardiovascular system endothelium	0.8497443199157715
http://human.owl#NCI_C33870	vestibular ganglion	http://mouse.owl#MA_0001084	vestibulocochlear viii ganglion	0.8488126397132874
http://human.owl#NCI_C53042	hamstring	http://mouse.owl#MA_0002312	hamstring muscle	0.8483474850654602
http://human.owl#NCI_C32299	cervical nerve	http://mouse.owl#MA_0001153	cervical ganglion	0.848267674446106
http://human.owl#NCI_C13321	gastrointestinal fluid or secretion	http://mouse.owl#MA_0002512	digestive system fluid secretion	0.8481069207191467
http://human.owl#NCI_C49779	splenic trabecular vein	http://mouse.owl#MA_0000760	spleen trabecular vein	0.848068118095398
http://human.owl#NCI_C33666	superficial vein	http://mouse.owl#MA_0002225	superficial cervical vein	0.8470883965492249
http://human.owl#NCI_C52830	coeliac ganglion	http://mouse.owl#MA_0001136	ciliary ganglion	0.8469183444976807
http://human.owl#NCI_C12934	dorsal motor nucleus	http://mouse.owl#MA_0001121	spinal cord dorsal nucleus	0.846799373626709
http://human.owl#NCI_C12742	lower extremity	http://mouse.owl#MA_0000051	lower leg	0.846490204334259
http://human.owl#NCI_C33728	t6 vertebra	http://mouse.owl#MA_0001433	lumbar vertebra 6	0.8458727598190308
http://human.owl#NCI_C12983	bone of the upper extremity	http://mouse.owl#MA_0000682	upper leg bone	0.8456904888153076
http://human.owl#NCI_C52844	adrenal artery	http://mouse.owl#MA_0002081	adrenal vein	0.8454641699790955
http://human.owl#NCI_C33573	small intestinal wall tissue	http://mouse.owl#MA_0002696	small intestine wall	0.8453632593154907
http://human.owl#NCI_C13058	special sense organ system	http://mouse.owl#MA_0002442	sensory organ system	0.8437411785125732
http://human.owl#NCI_C40336	hind brain	http://mouse.owl#MA_0000195	hindbrain	0.8435641527175903
http://human.owl#NCI_C32822	intercostal artery branch	http://mouse.owl#MA_0002073	upper intercostal artery	0.8433067798614502
http://human.owl#NCI_C13037	respiratory system part	http://mouse.owl#MA_0000434	respiratory tract	0.8425308465957642
http://human.owl#NCI_C12995	spinal cord tract	http://mouse.owl#MA_0002749	spinal cord dorsal column	0.8418692946434021
http://human.owl#NCI_C32732	hepatic lobule	http://mouse.owl#MA_0002494	liver lobule	0.8418375253677368
http://human.owl#NCI_C33260	parafascicular nucleus of the thalamus	http://mouse.owl#MA_0000866	paraventricular thalamic nucleus	0.8417426347732544
http://human.owl#NCI_C12867	alveolar epithelium	http://mouse.owl#MA_0001771	alveolus epithelium	0.841161847114563
http://human.owl#NCI_C13103	prostatic epithelium	http://mouse.owl#MA_0001737	prostate gland epithelium	0.8410022854804993
http://human.owl#NCI_C33360	posterior external jugular vein	http://mouse.owl#MA_0002117	posterior facial vein	0.8409155607223511
http://human.owl#NCI_C33759	thalamencephalon	http://mouse.owl#MA_0000183	telencephalon	0.8404108881950378
http://human.owl#NCI_C33723	t12 vertebra	http://mouse.owl#MA_0001449	thoracic vertebra 12	0.8403313755989075
http://human.owl#NCI_C43615	bile duct tissue	http://mouse.owl#MA_0001630	bile duct intrahepatic part	0.8403081893920898
http://human.owl#NCI_C32242	c4 vertebra	http://mouse.owl#MA_0001424	cervical vertebra 4	0.8397552371025085
http://human.owl#NCI_C12221	external upper lip	http://mouse.owl#MA_0000919	upper lip	0.8397107124328613
http://human.owl#NCI_C12292	external ear	http://mouse.owl#MA_0000258	outer ear	0.8396748304367065
http://human.owl#NCI_C32486	duct salivary gland system	http://mouse.owl#MA_0001586	salivary duct	0.8389205932617188
http://human.owl#NCI_C33722	t11 vertebra	http://mouse.owl#MA_0001448	thoracic vertebra 11	0.8380041122436523
http://human.owl#NCI_C48939	bladder fundus	http://mouse.owl#MA_0001694	urinary bladder fundus region	0.8365362882614136
http://human.owl#NCI_C12433	thymus gland	http://mouse.owl#MA_0000142	thymus	0.8361914157867432
http://human.owl#NCI_C12448	corpus striatum	http://mouse.owl#MA_0000891	striatum	0.8361058235168457
http://human.owl#NCI_C49798	spinal cord arachnoid membrane	http://mouse.owl#MA_0001131	spinal cord arachnoid mater	0.8351227045059204
http://human.owl#NCI_C32676	germinal epithelium	http://mouse.owl#MA_0001711	ovary germinal epithelium	0.8351089358329773
http://human.owl#NCI_C49211	bronchus elastic tissue	http://mouse.owl#MA_0001845	main bronchus connective tissue	0.8344948887825012
http://human.owl#NCI_C28381	sphincter	http://mouse.owl#MA_0002650	urethral sphincter	0.8344053030014038
http://human.owl#NCI_C32685	glomerular mesangial cell	http://mouse.owl#MA_0002606	glomerular mesangium	0.8334364891052246
http://human.owl#NCI_C33721	t10 vertebra	http://mouse.owl#MA_0001447	thoracic vertebra 10	0.8322547078132629
http://human.owl#NCI_C33145	muscle and fasciae of the thorax	http://mouse.owl#MA_0000561	thorax muscle	0.8320479989051819
http://human.owl#NCI_C12892	cervical spinal cord	http://mouse.owl#MA_0001127	spinal cord central cervical nucleus	0.8319693803787231
http://human.owl#NCI_C33071	median cephalic vein	http://mouse.owl#MA_0002176	median cubital vein	0.8314089775085449
http://human.owl#NCI_C33318	pharyngeal tonsil	http://mouse.owl#MA_0000774	nasopharyngeal tonsil	0.8312815427780151
http://human.owl#NCI_C32053	alveolar cell	http://mouse.owl#MA_0000416	alveolar system	0.8311715126037598
http://human.owl#NCI_C32281	central vein	http://mouse.owl#MA_0002180	middle caudal vein	0.8306828141212463
http://human.owl#NCI_C12972	peripheral nerve sheath	http://mouse.owl#MA_0000229	peripheral nerve trunk	0.8303985595703125
http://human.owl#NCI_C12354	parietal lobe of the brain	http://mouse.owl#MA_0000916	parietal cortex	0.8300234079360962
http://human.owl#NCI_C33864	ventroposterior medial nucleus of the thalamus	http://mouse.owl#MA_0000863	medial thalamic group	0.829645037651062
http://human.owl#NCI_C12311	cervix	http://mouse.owl#MA_0000392	uterine cervix	0.8296037912368774
http://human.owl#NCI_C32266	carpus bone	http://mouse.owl#MA_0000295	carpal tarsal bone	0.8295907378196716
http://human.owl#NCI_C49776	splenic marginal sinus	http://mouse.owl#MA_0000754	spleen marginal sinus	0.8292931914329529
http://human.owl#NCI_C12222	external lower lip	http://mouse.owl#MA_0000921	lower lip	0.8289775848388672
http://human.owl#NCI_C12296	skin of the upper limb and shoulder	http://mouse.owl#MA_0000635	shoulder skin	0.8288969993591309
http://human.owl#NCI_C32515	endometrial cell	http://mouse.owl#MA_0002731	endometrium epithelium	0.8274170160293579
http://human.owl#NCI_C32628	forearm	http://mouse.owl#MA_0000039	wrist	0.8274120092391968
http://human.owl#NCI_C12982	bone of the lower extremity	http://mouse.owl#MA_0000676	lower leg bone	0.8270965814590454
http://human.owl#NCI_C33670	superior cerebellar cistern	http://mouse.owl#MA_0002095	superior cerebellar vein	0.8255170583724976
http://human.owl#NCI_C33601	splenic hilum	http://mouse.owl#MA_0002670	spleen hilum	0.8240526914596558
http://human.owl#NCI_C32239	c1 vertebra	http://mouse.owl#MA_0000310	caudal vertebra	0.8240095376968384
http://human.owl#NCI_C12441	brain stem	http://mouse.owl#MA_0000169	brainstem	0.823772132396698
http://human.owl#NCI_C49281	hilar area of the right lung	http://mouse.owl#MA_0001790	right lung hilus	0.823586106300354
http://human.owl#NCI_C32862	internal pubic artery	http://mouse.owl#MA_0001946	dorsal penis artery	0.8228585720062256
http://human.owl#NCI_C34012	radial artery of the upper extremity	http://mouse.owl#MA_0002053	superficial radial artery	0.8228296041488647
http://human.owl#NCI_C32409	crus cerebri	http://mouse.owl#MA_0001056	crura cerebri	0.8225954174995422
http://human.owl#NCI_C41165	hematopoietic and lymphatic system	http://mouse.owl#MA_0000013	hemolymphoid system	0.8224188089370728
http://human.owl#NCI_C33841	urothelial cell	http://mouse.owl#MA_0001693	urinary bladder urothelium	0.8208988308906555
http://human.owl#NCI_C33291	pelvic girdle	http://mouse.owl#MA_0000537	pelvic girdle muscle	0.8208180665969849
http://human.owl#NCI_C12671	upper extremity	http://mouse.owl#MA_0000052	upper leg	0.820717453956604
http://human.owl#NCI_C33068	medial rectus muscle	http://mouse.owl#MA_0001281	medial rectus extraocular muscle	0.819706380367279
http://human.owl#NCI_C53048	iliolumbar vein	http://mouse.owl#MA_0002259	ventral intercostal vein	0.8194671869277954
http://human.owl#NCI_C12878	cardiac vein	http://mouse.owl#MA_0002483	heart blood vessel	0.8193467855453491
http://human.owl#NCI_C32763	iliocostal muscle	http://mouse.owl#MA_0000536	iliac region muscle	0.8190722465515137
http://human.owl#NCI_C32465	direct cerebellar tract	http://mouse.owl#MA_0000201	cerebellar layer	0.8181596994400024
http://human.owl#NCI_C13161	juxtaglomerular cell	http://mouse.owl#MA_0002546	juxtaglomerular complex	0.817560076713562
http://human.owl#NCI_C33015	lumbar nerve	http://mouse.owl#MA_0000503	lower back nerve	0.817322850227356
http://human.owl#NCI_C12911	spinal accessory nerve	http://mouse.owl#MA_0001090	accessory xi nerve spinal component	0.8163053393363953
http://human.owl#NCI_C33863	ventroposterior lateral nucleus of the thalamus	http://mouse.owl#MA_0000862	lateral thalamic group	0.8162906169891357
http://human.owl#NCI_C32945	lateral rectus muscle	http://mouse.owl#MA_0001280	lateral rectus extraocular muscle	0.8162505030632019
http://human.owl#NCI_C33224	organ of the special sense	http://mouse.owl#MA_0000017	sensory organ	0.8162503242492676
http://human.owl#NCI_C32369	connective tissue proper	http://mouse.owl#MA_0000689	limb connective tissue	0.8161088228225708
http://human.owl#NCI_C33678	superior hypophyseal artery	http://mouse.owl#MA_0001969	hyoid artery	0.8156867027282715
http://human.owl#NCI_C33794	tooth tissue	http://mouse.owl#MA_0002540	tooth substance	0.8148314356803894
